student_id,Gender,english,maths,science,history,Geography,average
Stud664,M,35,89,42,96,49,62.2
Stud665,M,56,78,37,65,89,65.0
Stud666,M,69,85,37,81,82,70.8
Stud667,F,54,37,80,92,83,69.2
Stud668,F,65,57,78,71,62,66.6
Stud669,F,44,46,69,88,70,63.4
Stud670,M,66,40,60,85,72,64.6
Stud671,M,39,82,62,96,44,64.6
Stud672,F,58,38,79,66,62,60.6
Stud673,M,50,94,65,75,93,75.4
Stud674,M,52,62,71,74,58,63.4
Stud675,M,40,35,51,93,43,52.4
Stud676,F,41,59,50,62,36,49.6
Stud677,M,63,47,96,76,90,74.4
Stud678,F,44,36,48,84,60,54.4
Stud679,M,84,98,93,39,88,80.4
Stud680,M,66,88,71,84,57,73.2
Stud681,M,54,83,35,66,64,60.4
Stud682,F,44,42,58,67,65,55.2
Stud683,M,43,86,61,99,58,69.4
Stud684,F,46,36,77,76,38,54.6
Stud685,M,87,72,64,97,91,82.2
Stud686,M,98,99,50,80,54,76.2
Stud687,M,88,58,43,65,48,60.4
Stud688,F,72,35,66,64,74,62.2
Stud689,F,45,58,65,74,95,67.4
Stud690,F,77,98,89,81,57,80.4
Stud691,M,92,50,62,42,89,67.0
Stud692,F,60,61,45,99,63,65.6
Stud693,F,71,52,43,73,89,65.6
Stud694,F,74,53,87,70,39,64.6
Stud695,M,68,63,96,64,78,73.8
Stud696,F,55,40,70,67,68,60.0
Stud697,F,52,84,71,82,63,70.4
Stud698,M,55,38,79,92,47,62.2
Stud699,F,82,54,50,70,97,70.6
Stud700,F,60,74,84,52,63,66.6
Stud701,F,76,44,96,94,40,70.0
Stud702,F,80,90,40,78,41,65.8
Stud703,F,97,43,50,79,60,65.8
Stud704,M,95,64,65,61,69,70.8
Stud705,M,36,69,55,39,75,54.8
Stud706,M,59,63,41,85,71,63.8
Stud707,M,58,88,49,95,67,71.4
Stud708,M,68,80,41,79,86,70.8
Stud709,F,58,61,85,37,67,61.6
Stud710,F,66,55,36,71,44,54.4
Stud711,M,96,90,35,81,83,77.0
Stud712,M,84,68,54,61,73,68.0
Stud713,M,89,62,63,78,88,76.0
Stud714,F,65,83,36,42,45,54.2
Stud715,M,68,93,37,44,82,64.8
Stud716,M,58,54,81,40,45,55.6
Stud717,F,64,56,50,75,74,63.8
Stud718,M,42,50,55,66,70,56.6
Stud719,M,98,63,51,61,49,64.4
Stud720,F,75,64,88,71,96,78.8
Stud721,M,83,67,62,49,79,68.0
Stud722,F,56,71,52,46,54,55.8
Stud723,F,61,71,79,62,94,73.4
Stud724,F,97,80,63,99,82,84.2
Stud725,M,94,63,88,96,40,76.2
Stud726,M,55,64,41,95,91,69.2
Stud727,F,63,87,57,38,43,57.6
Stud728,F,45,74,81,42,79,64.2
Stud729,F,75,35,59,80,66,63.0
Stud730,M,78,73,70,87,90,79.6
Stud731,F,85,70,97,80,72,80.8
Stud732,F,53,35,61,54,95,59.6
Stud733,M,59,97,87,82,55,76.0
Stud734,F,54,78,95,53,63,68.6
Stud735,M,38,92,44,80,93,69.4
Stud736,F,36,92,60,77,58,64.6
Stud737,F,63,87,41,72,43,61.2
Stud738,M,63,42,40,35,41,44.2
Stud739,F,61,60,77,73,91,72.4
Stud740,M,64,60,54,61,82,64.2
Stud741,F,95,35,90,71,61,70.4
Stud742,F,68,49,51,84,80,66.4
Stud743,M,70,80,99,61,67,75.4
Stud744,M,71,63,67,70,84,71.0
Stud745,M,45,61,50,51,99,61.2
Stud746,F,97,44,91,64,63,71.8
Stud747,F,79,95,81,82,84,84.2
Stud748,M,90,80,69,49,94,76.4
Stud749,M,89,43,70,82,88,74.4
Stud750,F,73,90,63,94,41,72.2
Stud751,M,76,45,50,87,94,70.4
Stud752,M,85,88,41,42,74,66.0
Stud753,M,39,71,37,87,46,56.0
Stud754,M,78,59,48,38,97,64.0
Stud755,F,64,78,59,93,69,72.6
Stud756,F,79,53,49,77,88,69.2
Stud757,F,97,42,80,52,79,70.0
Stud758,F,36,97,99,92,59,76.6
Stud759,M,88,92,51,78,81,78.0
Stud760,M,77,83,76,47,66,69.8
Stud761,F,84,50,69,36,38,55.4
Stud762,F,77,59,67,57,39,59.8
Stud763,F,69,52,99,43,89,70.4
Stud764,M,68,50,64,74,52,61.6
Stud765,F,63,35,89,48,52,57.4
Stud766,F,77,36,46,79,44,56.4
Stud767,M,53,37,38,64,94,57.2
Stud768,M,96,83,70,86,79,82.8
Stud769,M,57,72,43,44,74,58.0
Stud770,M,41,83,98,73,76,74.2
Stud771,F,58,39,43,40,80,52.0
Stud772,M,96,91,86,49,53,75.0
Stud773,M,73,59,57,36,72,59.4
Stud774,F,98,88,67,79,38,74.0
Stud775,F,48,99,51,82,69,69.8
Stud776,F,39,78,87,35,40,55.8
Stud777,F,73,89,64,72,36,66.8
Stud778,M,47,87,45,72,88,67.8
Stud779,M,55,46,74,85,76,67.2
Stud780,F,39,60,82,37,94,62.4
Stud781,M,38,35,92,90,98,70.6
Stud782,M,77,71,39,95,88,74.0
Stud783,M,38,36,73,63,47,51.4
Stud784,F,47,79,99,36,48,61.8
Stud785,F,72,45,38,83,77,63.0
Stud786,F,75,70,83,50,82,72.0
Stud787,F,59,63,43,57,78,60.0
Stud788,M,96,77,72,68,80,78.6
Stud789,M,47,38,49,51,88,54.6
Stud790,M,50,41,66,37,91,57.0
Stud791,F,49,90,45,66,42,58.4
Stud792,M,82,75,99,77,45,75.6
Stud793,F,35,78,59,71,89,66.4
Stud794,M,99,93,77,87,61,83.4
Stud795,F,48,36,98,64,59,61.0
Stud796,M,44,95,58,42,43,56.4
Stud797,F,52,41,97,89,98,75.4
Stud798,F,91,97,89,42,41,72.0
Stud799,M,75,92,93,41,99,80.0
Stud800,M,84,52,97,85,89,81.4
Stud801,F,81,62,68,51,73,67.0
Stud802,M,72,92,65,67,51,69.4
Stud803,F,36,48,73,75,85,63.4
Stud804,M,66,97,67,96,53,75.8
Stud805,F,89,36,88,87,49,69.8
Stud806,M,49,85,93,74,76,75.4
Stud807,F,60,42,91,71,51,63.0
Stud808,M,37,60,64,46,44,50.2
Stud809,F,73,60,55,71,43,60.4
Stud810,F,64,67,46,59,53,57.8
Stud811,F,83,43,59,96,55,67.2
Stud812,M,74,47,46,68,81,63.2
Stud813,F,71,68,88,51,95,74.6
Stud814,M,65,79,48,36,97,65.0
Stud815,F,98,93,57,61,59,73.6
Stud816,M,48,64,69,94,37,62.4
Stud817,M,71,61,60,70,73,67.0
Stud818,F,72,77,39,54,81,64.6
Stud819,M,88,90,76,81,66,80.2
Stud820,M,41,67,82,71,75,67.2
Stud821,M,76,54,45,96,71,68.4
Stud822,M,50,68,47,43,75,56.6
Stud823,M,69,93,72,54,35,64.6
Stud824,F,60,38,63,59,87,61.4
Stud825,M,74,37,61,90,53,63.0
Stud826,F,50,97,60,52,80,67.8
Stud827,F,56,39,65,74,59,58.6
Stud828,M,86,95,88,81,70,84.0
Stud829,F,99,41,74,89,39,68.4
Stud830,M,46,63,74,70,40,58.6
Stud831,F,96,46,79,93,55,73.8
Stud832,F,82,36,75,88,79,72.0
Stud833,M,55,77,97,87,96,82.4
Stud834,F,41,91,53,39,59,56.6
Stud835,M,84,62,81,65,37,65.8
Stud836,F,78,38,60,44,53,54.6
Stud837,M,51,67,42,90,47,59.4
Stud838,F,93,59,69,79,53,70.6
Stud839,M,48,59,56,80,72,63.0
Stud840,M,49,46,47,69,73,56.8
Stud841,M,66,87,44,63,74,66.8
Stud842,F,45,82,39,52,42,52.0
Stud843,F,77,92,74,91,79,82.6
Stud844,M,74,64,39,55,76,61.6
Stud845,F,49,88,58,59,68,64.4
Stud846,F,87,71,70,88,73,77.8
Stud847,M,41,93,63,57,64,63.6
Stud848,F,58,66,76,57,74,66.2
Stud849,M,59,91,96,69,62,75.4
Stud850,M,64,87,46,88,38,64.6
Stud851,F,52,78,72,41,86,65.8
Stud852,M,70,37,38,79,98,64.4
Stud853,F,66,91,84,52,73,73.2
Stud854,F,64,60,62,39,73,59.6
Stud855,M,59,41,64,67,39,54.0
Stud856,M,82,52,85,89,88,79.2
Stud857,F,45,44,78,76,67,62.0
Stud858,F,41,49,79,37,47,50.6
Stud859,M,46,44,45,35,86,51.2
Stud860,M,37,45,96,63,35,55.2
Stud861,F,46,69,42,93,83,66.6
Stud862,F,80,72,74,94,96,83.2
Stud863,M,72,48,58,75,54,61.4
Stud864,M,91,94,54,86,62,77.4
Stud865,M,64,76,67,90,65,72.4
Stud866,M,53,62,55,42,35,49.4
Stud867,M,97,85,38,91,58,73.8
Stud868,M,99,79,60,92,76,81.2
Stud869,M,48,77,93,59,92,73.8
Stud870,F,87,46,52,57,45,57.4
Stud871,M,80,41,48,98,72,67.8
Stud872,F,93,49,62,50,70,64.8
Stud873,M,67,62,54,36,56,55.0
Stud874,F,62,56,73,55,93,67.8
Stud875,M,78,44,65,74,97,71.6
Stud876,M,54,61,47,95,68,65.0
Stud877,F,81,69,44,78,72,68.8
Stud878,F,89,45,52,75,41,60.4
Stud879,M,93,98,47,71,90,79.8
Stud880,M,95,74,81,63,92,81.0
Stud881,M,74,40,46,52,35,49.4
Stud882,M,89,58,40,41,77,61.0
Stud883,F,58,88,71,49,61,65.4
Stud884,M,59,90,43,61,60,62.6
Stud885,M,56,59,46,79,49,57.8
Stud886,M,98,93,46,58,94,77.8
Stud887,F,53,55,43,65,44,52.0
Stud888,M,82,50,43,77,56,61.6
Stud889,M,73,99,86,74,70,80.4
Stud890,M,89,85,38,67,65,68.8
Stud891,F,63,71,40,90,74,67.6
Stud892,M,81,35,64,96,78,70.8
Stud893,F,44,97,66,38,91,67.2
Stud894,M,61,37,92,72,67,65.8
Stud895,F,35,92,48,51,45,54.2
Stud896,M,65,36,50,80,79,62.0
Stud897,M,48,67,54,52,88,61.8
Stud898,F,84,64,50,74,66,67.6
Stud899,F,65,58,54,97,89,72.6
Stud900,F,80,64,55,43,68,62.0
Stud901,F,84,75,36,55,81,66.2
Stud902,M,64,70,49,82,77,68.4
Stud903,F,58,66,88,51,92,71.0
Stud904,F,58,74,83,86,69,74.0
Stud905,M,61,73,38,97,43,62.4
Stud906,F,65,44,99,49,80,67.4
Stud907,M,86,49,66,36,88,65.0
Stud908,F,48,86,47,59,73,62.6
Stud909,M,64,66,42,48,78,59.6
Stud910,M,90,85,87,55,51,73.6
Stud911,M,80,66,45,97,47,67.0
Stud912,M,36,86,96,66,87,74.2
Stud913,M,77,63,94,67,52,70.6
Stud914,M,39,75,90,89,41,66.8
Stud915,M,57,95,37,67,77,66.6
Stud916,F,59,36,99,70,54,63.6
Stud917,F,53,54,63,38,36,48.8
Stud918,F,35,86,66,71,42,60.0
Stud919,M,89,48,76,98,62,74.6
Stud920,F,80,43,71,76,51,64.2
Stud921,F,97,79,60,70,88,78.8
Stud922,M,81,88,93,35,36,66.6
Stud923,M,83,69,94,40,67,70.6
Stud924,M,46,70,96,79,63,70.8
Stud925,F,82,43,96,80,77,75.6
Stud926,M,76,75,58,45,83,67.4
Stud927,M,83,64,38,91,57,66.6
Stud928,M,44,50,70,74,39,55.4
Stud929,M,38,65,46,92,73,62.8
Stud930,F,44,53,81,76,57,62.2
Stud931,F,36,99,58,56,42,58.2
Stud932,M,84,65,85,78,35,69.4
Stud933,M,82,90,86,98,67,84.6
Stud934,M,88,97,74,44,39,68.4
Stud935,F,71,74,89,84,91,81.8
Stud936,M,51,67,66,54,63,60.2
Stud937,M,40,76,99,51,59,65.0
Stud938,M,81,71,42,69,70,66.6
Stud939,M,70,69,37,92,99,73.4
Stud940,M,99,42,90,47,53,66.2
Stud941,F,37,46,88,85,83,67.8
Stud942,F,40,85,98,42,43,61.6
Stud943,F,98,77,66,45,37,64.6
Stud944,M,36,79,69,52,64,60.0
Stud945,F,62,59,65,61,50,59.4
Stud946,F,60,80,67,41,92,68.0
Stud947,F,60,98,53,45,99,71.0
Stud948,M,50,87,47,76,65,65.0
Stud949,F,75,78,59,45,47,60.8
Stud950,M,95,82,51,35,47,62.0
Stud951,F,87,88,45,55,77,70.4
Stud952,F,98,72,57,60,90,75.4
Stud953,M,59,61,90,35,46,58.2
Stud954,M,52,85,47,37,87,61.6
Stud955,F,51,82,76,58,75,68.4
Stud956,M,38,63,65,53,41,52.0
Stud957,M,82,55,61,50,54,60.4
Stud958,M,95,70,94,92,98,89.8
Stud959,F,87,82,92,66,43,74.0
Stud960,F,61,62,84,94,87,77.6
Stud961,M,73,36,88,75,37,61.8
Stud962,M,54,90,49,59,75,65.4
Stud963,F,47,68,84,39,90,65.6
Stud964,M,64,71,88,79,51,70.6
Stud965,M,54,74,56,69,46,59.8
Stud966,F,51,45,99,97,37,65.8
Stud967,M,87,95,55,48,51,67.2
Stud968,M,58,55,52,49,97,62.2
Stud969,F,63,62,51,54,83,62.6
Stud970,M,89,81,48,77,57,70.4
Stud971,F,94,58,93,81,37,72.6
Stud972,M,99,51,48,57,46,60.2
Stud973,M,65,48,83,38,59,58.6
Stud974,M,78,99,90,76,95,87.6
Stud975,F,41,66,38,37,64,49.2
Stud976,M,48,60,38,35,89,54.0
Stud977,F,95,79,37,61,85,71.4
Stud978,F,84,69,36,51,47,57.4
Stud979,F,46,50,79,54,83,62.4
Stud980,M,69,57,49,46,56,55.4
Stud981,M,43,37,88,77,52,59.4
Stud982,M,38,82,93,91,36,68.0
Stud983,F,89,86,49,53,69,69.2
Stud984,M,42,68,41,54,71,55.2
Stud985,M,52,59,65,72,92,68.0
Stud986,F,36,92,50,46,58,56.4
Stud987,F,63,44,80,64,62,62.6
Stud988,F,88,80,98,58,76,80.0
Stud989,F,97,84,39,75,55,70.0
Stud990,M,98,88,41,35,48,62.0
Stud991,F,45,44,72,99,91,70.2
Stud992,F,66,85,43,72,75,68.2
Stud993,F,58,53,89,35,59,58.8
Stud994,F,79,49,61,52,77,63.6
Stud995,M,52,49,70,62,89,64.4
Stud996,M,64,85,67,84,36,67.2
Stud997,F,72,53,73,62,55,63.0
Stud998,M,52,74,57,69,79,66.2
Stud999,F,87,79,90,49,92,79.4
Stud1000,M,96,86,57,77,50,73.2
Stud1001,M,74,96,64,97,91,84.4
Stud1002,F,68,44,65,76,81,66.8
Stud1003,M,47,54,96,40,80,63.4
Stud1004,F,48,82,96,95,65,77.2
Stud1005,M,53,39,42,89,92,63.0
Stud1006,F,81,84,67,37,43,62.4
Stud1007,F,81,63,90,79,76,77.8
Stud1008,M,99,79,72,88,58,79.2
Stud1009,M,85,44,73,88,57,69.4
Stud1010,F,93,67,42,78,68,69.6
Stud1011,M,72,88,47,51,37,59.0
Stud1012,M,59,48,74,93,40,62.8
Stud1013,F,54,97,89,42,76,71.6
Stud1014,M,93,46,78,92,62,74.2
Stud1015,F,79,83,58,66,52,67.6
Stud1016,M,75,90,55,94,73,77.4
Stud1017,F,39,37,40,63,50,45.8
Stud1018,F,52,88,40,48,37,53.0
Stud1019,M,62,64,83,73,60,68.4
Stud1020,M,35,73,82,99,76,73.0
Stud1021,F,82,99,59,58,83,76.2
Stud1022,F,51,61,47,76,74,61.8
Stud1023,F,84,95,77,57,81,78.8
Stud1024,M,48,61,43,58,67,55.4
Stud1025,M,41,49,42,88,40,52.0
Stud1026,F,41,99,58,64,44,61.2
Stud1027,M,88,75,93,62,58,75.2
Stud1028,M,36,49,60,45,46,47.2
Stud1029,M,56,86,49,54,59,60.8
Stud1030,M,46,71,84,76,41,63.6
Stud1031,F,48,60,90,53,73,64.8
Stud1032,F,73,91,77,47,85,74.6
Stud1033,F,67,47,76,56,64,62.0
Stud1034,F,61,58,42,44,89,58.8
Stud1035,F,92,86,43,90,62,74.6
Stud1036,F,41,90,60,42,44,55.4
Stud1037,F,72,75,67,84,78,75.2
Stud1038,F,55,56,66,79,49,61.0
Stud1039,M,37,44,84,60,86,62.2
Stud1040,M,43,71,53,90,41,59.6
Stud1041,F,66,49,45,48,71,55.8
Stud1042,F,53,55,40,70,60,55.6
Stud1043,F,86,64,56,42,82,66.0
Stud1044,F,95,91,48,35,66,67.0
Stud1045,F,79,80,75,55,46,67.0
Stud1046,M,89,88,84,42,97,80.0
Stud1047,M,51,89,50,82,43,63.0
Stud1048,M,75,57,80,74,41,65.4
Stud1049,F,66,35,89,67,51,61.6
Stud1050,F,68,57,82,35,52,58.8
Stud1051,M,92,69,45,71,59,67.2
Stud1052,F,73,38,39,95,72,63.4
Stud1053,M,50,78,67,73,90,71.6
Stud1054,F,49,81,78,41,96,69.0
Stud1055,F,98,73,57,59,88,75.0
Stud1056,M,44,81,55,70,49,59.8
Stud1057,M,79,41,39,69,80,61.6
Stud1058,M,77,57,37,85,63,63.8
Stud1059,M,84,47,60,86,57,66.8
Stud1060,M,61,67,39,75,90,66.4
Stud1061,F,98,65,64,69,41,67.4
Stud1062,F,70,62,56,87,79,70.8
Stud1063,M,75,44,76,64,48,61.4
Stud1064,F,37,63,96,62,80,67.6
Stud1065,M,63,36,69,70,77,63.0
Stud1066,F,53,62,40,72,66,58.6
Stud1067,F,38,95,42,57,99,66.2
Stud1068,F,87,74,71,47,35,62.8
Stud1069,M,93,92,96,67,57,81.0
Stud1070,M,36,44,80,90,65,63.0
Stud1071,M,88,82,69,47,66,70.4
Stud1072,F,79,84,71,41,45,64.0
Stud1073,F,80,50,90,39,75,66.8
Stud1074,M,80,92,74,89,36,74.2
Stud1075,M,49,85,68,79,90,74.2
Stud1076,F,65,50,45,63,54,55.4
Stud1077,F,55,88,81,87,50,72.2
Stud1078,F,94,66,85,88,37,74.0
Stud1079,F,74,59,58,38,60,57.8
Stud1080,M,99,81,70,83,65,79.6
Stud1081,F,53,87,88,57,96,76.2
Stud1082,M,55,64,69,38,56,56.4
Stud1083,M,98,79,80,49,45,70.2
Stud1084,F,73,47,63,56,37,55.2
Stud1085,F,90,97,43,84,71,77.0
Stud1086,F,54,61,37,49,45,49.2
Stud1087,M,85,39,86,43,58,62.2
Stud1088,M,35,74,57,81,80,65.4
Stud1089,M,62,75,51,60,96,68.8
Stud1090,F,71,37,77,91,36,62.4
Stud1091,M,90,47,50,82,74,68.6
Stud1092,F,95,94,79,51,35,70.8
Stud1093,M,35,61,87,53,50,57.2
Stud1094,M,98,97,80,58,36,73.8
Stud1095,M,40,66,48,60,38,50.4
Stud1096,F,70,86,99,88,65,81.6
Stud1097,F,73,92,40,81,80,73.2
Stud1098,M,41,45,84,75,82,65.4
Stud1099,M,78,75,49,57,93,70.4
Stud1100,F,92,81,60,47,40,64.0
Stud1101,F,41,61,73,36,84,59.0
Stud1102,M,99,52,67,82,78,75.6
Stud1103,F,41,46,88,93,35,60.6
Stud1104,F,60,75,78,50,76,67.8
Stud1105,M,63,57,79,55,51,61.0
Stud1106,M,37,51,36,60,91,55.0
Stud1107,M,86,62,69,37,81,67.0
Stud1108,M,96,93,66,51,98,80.8
Stud1109,F,73,60,90,70,37,66.0
Stud1110,M,64,74,37,45,59,55.8
Stud1111,M,60,69,81,44,39,58.6
Stud1112,M,51,95,94,44,64,69.6
Stud1113,F,77,79,57,67,43,64.6
Stud1114,F,55,68,65,41,52,56.2
Stud1115,F,96,61,55,57,42,62.2
Stud1116,F,95,81,80,59,45,72.0
Stud1117,F,70,76,44,85,60,67.0
Stud1118,F,83,60,86,94,61,76.8
Stud1119,F,47,76,88,86,65,72.4
Stud1120,M,44,94,75,69,54,67.2
Stud1121,F,73,96,76,65,90,80.0
Stud1122,M,78,55,42,50,48,54.6
Stud1123,M,45,76,69,67,35,58.4
Stud1124,F,52,91,57,56,84,68.0
Stud1125,M,68,66,65,50,55,60.8
Stud1126,M,96,93,78,44,98,81.8
Stud1127,F,96,60,70,67,57,70.0
Stud1128,M,98,87,38,37,51,62.2
Stud1129,F,87,52,48,95,76,71.6
Stud1130,F,57,82,53,64,38,58.8
Stud1131,F,53,39,51,65,42,50.0
Stud1132,F,70,66,75,64,82,71.4
Stud1133,F,60,89,48,93,80,74.0
Stud1134,F,48,51,83,78,54,62.8
Stud1135,M,66,88,61,73,76,72.8
Stud1136,F,46,70,54,93,51,62.8
Stud1137,M,96,35,36,70,44,56.2
Stud1138,M,47,93,91,83,38,70.4
Stud1139,M,44,46,65,83,78,63.2
Stud1140,M,73,53,80,70,52,65.6
Stud1141,M,64,93,41,58,69,65.0
Stud1142,F,56,93,41,38,94,64.4
Stud1143,F,35,45,95,60,99,66.8
Stud1144,F,37,76,90,63,52,63.6
Stud1145,M,57,86,82,95,69,77.8
Stud1146,M,87,50,51,90,49,65.4
Stud1147,M,37,67,69,57,86,63.2
Stud1148,M,49,88,64,82,72,71.0
Stud1149,F,53,81,85,58,41,63.6
Stud1150,F,55,39,99,36,47,55.2
Stud1151,M,98,72,56,94,71,78.2
Stud1152,M,52,84,90,78,76,76.0
Stud1153,F,55,54,58,44,77,57.6
Stud1154,M,40,94,56,98,65,70.6
Stud1155,F,63,67,60,50,42,56.4
Stud1156,F,86,91,49,37,71,66.8
Stud1157,F,47,68,43,40,56,50.8
Stud1158,M,51,38,40,48,56,46.6
Stud1159,F,83,84,58,41,71,67.4
Stud1160,M,55,63,66,75,64,64.6
Stud1161,F,83,95,72,38,91,75.8
Stud1162,M,78,90,55,58,79,72.0
Stud1163,F,41,96,60,54,92,68.6
Stud1164,M,80,91,37,83,60,70.2
Stud1165,M,45,52,61,57,84,59.8
Stud1166,F,79,80,93,94,63,81.8
Stud1167,M,53,41,70,56,59,55.8
Stud1168,F,86,99,76,46,89,79.2
Stud1169,F,75,50,60,51,79,63.0
Stud1170,M,48,92,72,47,56,63.0
Stud1171,F,38,74,88,69,76,69.0
Stud1172,M,74,39,81,67,51,62.4
Stud1173,M,80,49,50,48,83,62.0
Stud1174,M,51,69,38,35,68,52.2
Stud1175,M,63,89,51,79,49,66.2
Stud1176,M,92,59,99,40,51,68.2
Stud1177,F,49,72,48,56,66,58.2
Stud1178,F,64,47,63,81,74,65.8
Stud1179,M,57,97,56,65,67,68.4
Stud1180,M,92,95,86,84,96,90.6
Stud1181,F,63,76,58,62,56,63.0
Stud1182,M,77,89,76,69,90,80.2
Stud1183,M,38,54,79,35,50,51.2
Stud1184,F,49,93,98,37,44,64.2
Stud1185,F,49,81,40,64,97,66.2
Stud1186,M,45,53,51,56,50,51.0
Stud1187,M,96,61,75,81,46,71.8
Stud1188,M,76,38,75,94,97,76.0
Stud1189,F,87,79,86,74,68,78.8
Stud1190,M,57,58,36,95,63,61.8
Stud1191,M,95,86,88,42,36,69.4
Stud1192,M,37,94,82,68,81,72.4
Stud1193,M,80,69,60,97,66,74.4
Stud1194,M,75,36,79,66,70,65.2
Stud1195,F,71,46,75,63,74,65.8
Stud1196,F,87,95,79,63,88,82.4
Stud1197,M,90,71,49,57,96,72.6
Stud1198,F,42,80,99,72,67,72.0
Stud1199,M,35,72,49,84,93,66.6
Stud1200,M,58,64,43,39,49,50.6
Stud1201,F,60,40,68,89,73,66.0
Stud1202,F,47,46,65,98,63,63.8
Stud1203,M,84,80,38,68,96,73.2
Stud1204,M,54,76,69,64,59,64.4
Stud1205,F,51,75,96,72,55,69.8
Stud1206,F,46,69,75,39,94,64.6
Stud1207,M,78,87,46,71,73,71.0
Stud1208,F,72,98,97,80,87,86.8
Stud1209,M,67,91,74,49,35,63.2
Stud1210,M,69,44,60,80,88,68.2
Stud1211,M,42,89,41,81,36,57.8
Stud1212,M,65,56,64,77,49,62.2
Stud1213,F,67,40,58,93,99,71.4
Stud1214,M,45,39,77,44,64,53.8
Stud1215,M,57,69,81,54,95,71.2
Stud1216,F,55,94,88,96,78,82.2
Stud1217,M,77,76,49,64,43,61.8
Stud1218,F,99,40,77,88,79,76.6
Stud1219,M,80,93,47,59,86,73.0
Stud1220,M,73,76,74,65,78,73.2
Stud1221,F,89,85,59,97,77,81.4
Stud1222,F,81,96,93,80,65,83.0
Stud1223,M,65,49,44,57,66,56.2
Stud1224,M,93,78,56,36,75,67.6
Stud1225,M,80,81,61,35,78,67.0
Stud1226,F,74,75,97,42,56,68.8
Stud1227,F,45,74,39,55,67,56.0
Stud1228,M,61,88,44,64,79,67.2
Stud1229,M,43,58,44,70,82,59.4
Stud1230,F,95,66,96,40,58,71.0
Stud1231,F,78,72,58,89,68,73.0
Stud1232,F,85,52,59,49,98,68.6
Stud1233,F,88,92,71,47,90,77.6
Stud1234,F,96,70,52,98,47,72.6
Stud1235,F,95,42,52,84,89,72.4
Stud1236,F,63,99,58,54,91,73.0
Stud1237,F,55,65,76,63,52,62.2
Stud1238,M,58,61,54,93,92,71.6
Stud1239,F,55,68,62,37,94,63.2
Stud1240,F,98,68,78,53,48,69.0
Stud1241,F,87,79,70,91,42,73.8
Stud1242,F,89,42,41,95,77,68.8
Stud1243,M,52,76,84,87,80,75.8
Stud1244,M,52,96,61,66,40,63.0
Stud1245,F,71,74,51,41,96,66.6
Stud1246,F,51,99,94,80,59,76.6
Stud1247,M,70,54,86,45,76,66.2
Stud1248,F,60,95,93,81,96,85.0
Stud1249,F,79,99,63,94,62,79.4
Stud1250,F,64,86,96,38,91,75.0
Stud1251,M,68,80,84,44,39,63.0
Stud1252,F,93,52,73,50,40,61.6
Stud1253,F,55,83,48,58,50,58.8
Stud1254,F,52,40,51,39,56,47.6
Stud1255,M,82,67,46,51,56,60.4
Stud1256,M,60,38,68,98,39,60.6
Stud1257,M,35,43,70,38,36,44.4
Stud1258,M,79,75,44,40,91,65.8
Stud1259,F,49,78,88,65,77,71.4
Stud1260,M,40,75,82,64,80,68.2
Stud1261,M,59,42,76,44,37,51.6
Stud1262,M,38,56,91,39,83,61.4
Stud1263,M,55,85,79,87,96,80.4
Stud1264,F,82,45,54,61,78,64.0
Stud1265,F,54,98,88,51,42,66.6
Stud1266,F,93,60,49,35,78,63.0
Stud1267,M,44,36,81,43,40,48.8
Stud1268,F,75,43,84,89,55,69.2
Stud1269,F,76,80,56,87,46,69.0
Stud1270,F,59,67,90,71,53,68.0
Stud1271,M,77,37,36,56,91,59.4
Stud1272,M,48,98,96,44,46,66.4
Stud1273,F,64,90,52,98,82,77.2
Stud1274,F,86,72,69,58,68,70.6
Stud1275,M,49,85,62,94,70,72.0
Stud1276,M,57,97,39,74,48,63.0
Stud1277,M,56,39,35,78,90,59.6
Stud1278,F,49,48,82,84,35,59.6
Stud1279,F,70,53,40,98,56,63.4
Stud1280,M,66,86,93,89,64,79.6
Stud1281,M,69,67,57,98,65,71.2
Stud1282,M,35,90,46,92,69,66.4
Stud1283,M,75,54,82,99,97,81.4
Stud1284,F,42,96,39,84,52,62.6
Stud1285,M,99,86,79,54,45,72.6
Stud1286,F,47,36,96,49,68,59.2
Stud1287,M,78,36,38,54,61,53.4
Stud1288,F,87,94,39,57,83,72.0
Stud1289,F,77,76,55,57,45,62.0
Stud1290,F,80,86,60,92,59,75.4
Stud1291,M,45,65,42,71,78,60.2
Stud1292,F,77,43,73,67,38,59.6
Stud1293,F,49,65,87,56,45,60.4
Stud1294,F,74,44,57,52,68,59.0
Stud1295,F,87,83,55,61,99,77.0
Stud1296,F,96,76,66,47,74,71.8
Stud1297,F,69,80,83,41,91,72.8
Stud1298,M,41,86,56,42,43,53.6
Stud1299,F,80,45,66,54,71,63.2
Stud1300,M,63,75,55,58,79,66.0
Stud1301,M,54,97,66,78,84,75.8
Stud1302,F,74,83,43,95,78,74.6
Stud1303,M,44,98,71,51,55,63.8
Stud1304,M,52,89,35,60,38,54.8
Stud1305,M,36,47,63,98,73,63.4
Stud1306,F,62,70,89,58,39,63.6
Stud1307,F,64,59,92,36,91,68.4
Stud1308,F,94,75,78,86,88,84.2
Stud1309,F,44,87,93,53,41,63.6
Stud1310,F,69,95,54,65,57,68.0
Stud1311,F,67,50,35,45,62,51.8
Stud1312,M,61,96,58,94,76,77.0
Stud1313,F,45,64,99,71,62,68.2
